cod_ine,fecha,municipio,confirmados,departamento,poblacion
70703,2020-05-04,Cabezas,2,Santa Cruz,31942
70703,2020-05-12,Cabezas,1,Santa Cruz,31942
70703,2020-05-20,Cabezas,5,Santa Cruz,31942
70703,2020-05-24,Cabezas,2,Santa Cruz,31942
70703,2020-05-26,Cabezas,3,Santa Cruz,31942
70703,2020-05-27,Cabezas,1,Santa Cruz,31942
70703,2020-05-28,Cabezas,1,Santa Cruz,31942
70703,2020-06-01,Cabezas,5,Santa Cruz,31942
70703,2020-06-27,Cabezas,1,Santa Cruz,31942
70703,2020-06-30,Cabezas,2,Santa Cruz,31942
70703,2020-07-01,Cabezas,1,Santa Cruz,31942
70703,2020-07-05,Cabezas,1,Santa Cruz,31942
70703,2020-07-08,Cabezas,1,Santa Cruz,31942
70703,2020-07-10,Cabezas,1,Santa Cruz,31942
70703,2020-07-13,Cabezas,1,Santa Cruz,31942
70703,2020-07-18,Cabezas,2,Santa Cruz,31942
70703,2020-07-22,Cabezas,2,Santa Cruz,31942
70703,2020-07-24,Cabezas,1,Santa Cruz,31942
70703,2020-07-29,Cabezas,4,Santa Cruz,31942
70703,2020-07-30,Cabezas,1,Santa Cruz,31942
70703,2020-07-31,Cabezas,5,Santa Cruz,31942
70703,2020-08-01,Cabezas,1,Santa Cruz,31942
70703,2020-08-03,Cabezas,1,Santa Cruz,31942
70703,2020-08-05,Cabezas,2,Santa Cruz,31942
70703,2020-08-06,Cabezas,1,Santa Cruz,31942
70703,2020-08-11,Cabezas,2,Santa Cruz,31942
70703,2020-08-15,Cabezas,1,Santa Cruz,31942
70703,2020-08-16,Cabezas,1,Santa Cruz,31942
70703,2020-08-22,Cabezas,1,Santa Cruz,31942
70703,2020-08-27,Cabezas,1,Santa Cruz,31942
70703,2020-08-29,Cabezas,1,Santa Cruz,31942
70703,2020-09-09,Cabezas,1,Santa Cruz,31942
70703,2020-10-14,Cabezas,2,Santa Cruz,31942
70703,2020-11-20,Cabezas,1,Santa Cruz,31942
70703,2021-01-07,Cabezas,1,Santa Cruz,31942
70703,2021-01-14,Cabezas,1,Santa Cruz,31942
70703,2021-01-15,Cabezas,1,Santa Cruz,31942
70703,2021-01-16,Cabezas,1,Santa Cruz,31942
70703,2021-01-30,Cabezas,1,Santa Cruz,31942
70703,2021-02-06,Cabezas,1,Santa Cruz,31942
70703,2021-02-18,Cabezas,1,Santa Cruz,31942
70703,2021-02-24,Cabezas,3,Santa Cruz,31942
70703,2021-03-22,Cabezas,1,Santa Cruz,31942
70703,2021-03-29,Cabezas,1,Santa Cruz,31942
70703,2021-03-30,Cabezas,1,Santa Cruz,31942
70703,2021-04-22,Cabezas,2,Santa Cruz,31942
70703,2021-05-02,Cabezas,3,Santa Cruz,31942
70703,2021-05-05,Cabezas,1,Santa Cruz,31942
70703,2021-05-11,Cabezas,3,Santa Cruz,31942
70703,2021-05-12,Cabezas,1,Santa Cruz,31942
70703,2021-05-13,Cabezas,1,Santa Cruz,31942
70703,2021-05-14,Cabezas,5,Santa Cruz,31942
70703,2021-05-15,Cabezas,1,Santa Cruz,31942
70703,2021-05-17,Cabezas,3,Santa Cruz,31942
70703,2021-05-18,Cabezas,7,Santa Cruz,31942
70703,2021-05-19,Cabezas,11,Santa Cruz,31942
70703,2021-05-20,Cabezas,7,Santa Cruz,31942
70703,2021-05-21,Cabezas,10,Santa Cruz,31942
70703,2021-05-22,Cabezas,2,Santa Cruz,31942
70703,2021-05-24,Cabezas,5,Santa Cruz,31942
70703,2021-05-25,Cabezas,3,Santa Cruz,31942
70703,2021-05-26,Cabezas,3,Santa Cruz,31942
70703,2021-05-27,Cabezas,2,Santa Cruz,31942
70703,2021-05-31,Cabezas,3,Santa Cruz,31942
70703,2021-06-03,Cabezas,3,Santa Cruz,31942
70703,2021-06-04,Cabezas,6,Santa Cruz,31942
70703,2021-06-07,Cabezas,6,Santa Cruz,31942
70703,2021-06-08,Cabezas,2,Santa Cruz,31942
70703,2021-06-09,Cabezas,7,Santa Cruz,31942
70703,2021-06-10,Cabezas,1,Santa Cruz,31942
70703,2021-06-11,Cabezas,1,Santa Cruz,31942
70703,2021-06-12,Cabezas,2,Santa Cruz,31942
70703,2021-06-13,Cabezas,1,Santa Cruz,31942
70703,2021-06-14,Cabezas,3,Santa Cruz,31942
70703,2021-06-15,Cabezas,5,Santa Cruz,31942
70703,2021-06-16,Cabezas,1,Santa Cruz,31942
70703,2021-06-17,Cabezas,7,Santa Cruz,31942
70703,2021-06-18,Cabezas,1,Santa Cruz,31942
70703,2021-06-19,Cabezas,2,Santa Cruz,31942
70703,2021-06-21,Cabezas,3,Santa Cruz,31942
70703,2021-06-23,Cabezas,3,Santa Cruz,31942
70703,2021-06-25,Cabezas,5,Santa Cruz,31942
70703,2021-06-26,Cabezas,1,Santa Cruz,31942
70703,2021-06-28,Cabezas,1,Santa Cruz,31942
70703,2021-06-29,Cabezas,2,Santa Cruz,31942
70703,2021-06-30,Cabezas,1,Santa Cruz,31942
70703,2021-07-01,Cabezas,3,Santa Cruz,31942
70703,2021-07-05,Cabezas,3,Santa Cruz,31942
70703,2021-07-06,Cabezas,1,Santa Cruz,31942
70703,2021-07-07,Cabezas,3,Santa Cruz,31942
70703,2021-07-08,Cabezas,2,Santa Cruz,31942
70703,2021-07-09,Cabezas,4,Santa Cruz,31942
70703,2021-07-10,Cabezas,1,Santa Cruz,31942
70703,2021-07-13,Cabezas,1,Santa Cruz,31942
70703,2021-07-14,Cabezas,2,Santa Cruz,31942
70703,2021-07-15,Cabezas,2,Santa Cruz,31942
70703,2021-07-16,Cabezas,1,Santa Cruz,31942
70703,2021-07-18,Cabezas,1,Santa Cruz,31942
70703,2021-07-19,Cabezas,3,Santa Cruz,31942
70703,2021-07-20,Cabezas,2,Santa Cruz,31942
70703,2021-07-21,Cabezas,1,Santa Cruz,31942
70703,2021-07-22,Cabezas,1,Santa Cruz,31942
