cod_ine,fecha,municipio,confirmados,departamento,poblacion
31302,2020-07-18,Vila Vila,1,Cochabamba,6680
31302,2021-01-21,Vila Vila,1,Cochabamba,6680
31302,2021-03-08,Vila Vila,2,Cochabamba,6680
31302,2021-05-15,Vila Vila,1,Cochabamba,6680
31302,2021-05-27,Vila Vila,2,Cochabamba,6680
31302,2021-05-30,Vila Vila,1,Cochabamba,6680
31302,2021-06-04,Vila Vila,4,Cochabamba,6680
31302,2021-06-07,Vila Vila,2,Cochabamba,6680
31302,2021-06-08,Vila Vila,1,Cochabamba,6680
31302,2021-06-09,Vila Vila,1,Cochabamba,6680
31302,2021-06-11,Vila Vila,1,Cochabamba,6680
31302,2021-06-13,Vila Vila,1,Cochabamba,6680
31302,2021-07-30,Vila Vila,2,Cochabamba,6680
31302,2021-12-14,Vila Vila,1,Cochabamba,6680
