cod_ine,fecha,municipio,confirmados,departamento,poblacion
21004,2020-05-30,Colquiri,2,La Paz,20835
21004,2020-06-01,Colquiri,1,La Paz,20835
21004,2020-06-06,Colquiri,4,La Paz,20835
21004,2020-06-08,Colquiri,1,La Paz,20835
21004,2020-06-09,Colquiri,3,La Paz,20835
21004,2020-06-10,Colquiri,1,La Paz,20835
21004,2020-06-11,Colquiri,1,La Paz,20835
21004,2020-06-12,Colquiri,6,La Paz,20835
21004,2020-06-13,Colquiri,9,La Paz,20835
21004,2020-06-14,Colquiri,2,La Paz,20835
21004,2020-06-16,Colquiri,1,La Paz,20835
21004,2020-06-19,Colquiri,7,La Paz,20835
21004,2020-06-22,Colquiri,5,La Paz,20835
21004,2020-06-23,Colquiri,1,La Paz,20835
21004,2020-06-29,Colquiri,6,La Paz,20835
21004,2020-06-30,Colquiri,2,La Paz,20835
21004,2020-07-18,Colquiri,1,La Paz,20835
21004,2020-07-19,Colquiri,1,La Paz,20835
21004,2020-07-21,Colquiri,1,La Paz,20835
21004,2020-07-28,Colquiri,7,La Paz,20835
21004,2020-08-01,Colquiri,1,La Paz,20835
21004,2020-08-11,Colquiri,1,La Paz,20835
21004,2020-08-15,Colquiri,1,La Paz,20835
21004,2020-08-21,Colquiri,1,La Paz,20835
21004,2020-08-24,Colquiri,1,La Paz,20835
21004,2020-09-14,Colquiri,1,La Paz,20835
21004,2021-01-20,Colquiri,1,La Paz,20835
21004,2021-02-03,Colquiri,3,La Paz,20835
21004,2021-02-08,Colquiri,1,La Paz,20835
21004,2021-02-13,Colquiri,1,La Paz,20835
21004,2021-02-21,Colquiri,3,La Paz,20835
21004,2021-02-27,Colquiri,3,La Paz,20835
21004,2021-03-03,Colquiri,1,La Paz,20835
21004,2021-03-05,Colquiri,1,La Paz,20835
21004,2021-03-06,Colquiri,2,La Paz,20835
21004,2021-03-19,Colquiri,1,La Paz,20835
21004,2021-05-15,Colquiri,3,La Paz,20835
21004,2021-05-16,Colquiri,2,La Paz,20835
21004,2021-05-20,Colquiri,2,La Paz,20835
21004,2021-05-21,Colquiri,1,La Paz,20835
21004,2021-05-22,Colquiri,4,La Paz,20835
21004,2021-05-23,Colquiri,2,La Paz,20835
21004,2021-05-26,Colquiri,3,La Paz,20835
21004,2021-05-28,Colquiri,1,La Paz,20835
21004,2021-06-01,Colquiri,1,La Paz,20835
21004,2021-06-03,Colquiri,5,La Paz,20835
21004,2021-06-05,Colquiri,4,La Paz,20835
21004,2021-06-07,Colquiri,2,La Paz,20835
21004,2021-06-08,Colquiri,1,La Paz,20835
21004,2021-06-09,Colquiri,1,La Paz,20835
21004,2021-06-10,Colquiri,2,La Paz,20835
21004,2021-06-13,Colquiri,1,La Paz,20835
21004,2021-06-17,Colquiri,1,La Paz,20835
21004,2021-06-18,Colquiri,1,La Paz,20835
21004,2021-06-19,Colquiri,1,La Paz,20835
21004,2021-06-24,Colquiri,2,La Paz,20835
21004,2021-06-30,Colquiri,2,La Paz,20835
21004,2021-07-06,Colquiri,1,La Paz,20835
21004,2021-07-09,Colquiri,1,La Paz,20835
21004,2021-07-13,Colquiri,1,La Paz,20835
21004,2021-08-01,Colquiri,1,La Paz,20835
21004,2021-08-10,Colquiri,3,La Paz,20835
21004,2021-08-11,Colquiri,1,La Paz,20835
21004,2021-08-15,Colquiri,1,La Paz,20835
21004,2021-08-20,Colquiri,1,La Paz,20835
21004,2021-10-05,Colquiri,1,La Paz,20835
21004,2021-10-08,Colquiri,1,La Paz,20835
21004,2021-10-09,Colquiri,2,La Paz,20835
21004,2021-10-26,Colquiri,1,La Paz,20835
21004,2021-10-28,Colquiri,1,La Paz,20835
21004,2021-11-12,Colquiri,1,La Paz,20835
21004,2021-11-19,Colquiri,2,La Paz,20835
21004,2021-12-05,Colquiri,1,La Paz,20835
21004,2021-12-07,Colquiri,2,La Paz,20835
21004,2021-12-08,Colquiri,3,La Paz,20835
