cod_ine,fecha,municipio,confirmados,departamento,poblacion
70705,2020-07-11,Gutiérrez,2,Santa Cruz,13644
70705,2020-08-07,Gutiérrez,3,Santa Cruz,13644
70705,2020-08-09,Gutiérrez,2,Santa Cruz,13644
70705,2020-08-10,Gutiérrez,1,Santa Cruz,13644
70705,2020-08-16,Gutiérrez,2,Santa Cruz,13644
70705,2020-08-17,Gutiérrez,2,Santa Cruz,13644
70705,2020-08-22,Gutiérrez,1,Santa Cruz,13644
70705,2020-08-23,Gutiérrez,1,Santa Cruz,13644
70705,2020-08-29,Gutiérrez,2,Santa Cruz,13644
70705,2020-08-31,Gutiérrez,1,Santa Cruz,13644
70705,2020-09-02,Gutiérrez,2,Santa Cruz,13644
70705,2020-09-04,Gutiérrez,2,Santa Cruz,13644
70705,2020-09-05,Gutiérrez,1,Santa Cruz,13644
70705,2020-09-06,Gutiérrez,3,Santa Cruz,13644
70705,2020-09-09,Gutiérrez,4,Santa Cruz,13644
70705,2020-09-11,Gutiérrez,1,Santa Cruz,13644
70705,2020-09-13,Gutiérrez,2,Santa Cruz,13644
70705,2020-09-19,Gutiérrez,2,Santa Cruz,13644
70705,2020-09-21,Gutiérrez,1,Santa Cruz,13644
70705,2020-09-27,Gutiérrez,2,Santa Cruz,13644
70705,2020-09-28,Gutiérrez,1,Santa Cruz,13644
70705,2020-10-06,Gutiérrez,2,Santa Cruz,13644
70705,2021-01-04,Gutiérrez,3,Santa Cruz,13644
70705,2021-01-10,Gutiérrez,2,Santa Cruz,13644
70705,2021-01-19,Gutiérrez,3,Santa Cruz,13644
70705,2021-01-24,Gutiérrez,1,Santa Cruz,13644
70705,2021-01-25,Gutiérrez,2,Santa Cruz,13644
70705,2021-01-27,Gutiérrez,1,Santa Cruz,13644
70705,2021-01-28,Gutiérrez,1,Santa Cruz,13644
70705,2021-02-02,Gutiérrez,2,Santa Cruz,13644
70705,2021-02-04,Gutiérrez,1,Santa Cruz,13644
70705,2021-02-05,Gutiérrez,1,Santa Cruz,13644
70705,2021-02-08,Gutiérrez,1,Santa Cruz,13644
70705,2021-02-17,Gutiérrez,2,Santa Cruz,13644
70705,2021-02-21,Gutiérrez,2,Santa Cruz,13644
70705,2021-03-02,Gutiérrez,1,Santa Cruz,13644
70705,2021-03-04,Gutiérrez,3,Santa Cruz,13644
70705,2021-03-05,Gutiérrez,3,Santa Cruz,13644
70705,2021-03-06,Gutiérrez,1,Santa Cruz,13644
70705,2021-03-11,Gutiérrez,3,Santa Cruz,13644
70705,2021-03-16,Gutiérrez,3,Santa Cruz,13644
70705,2021-03-24,Gutiérrez,3,Santa Cruz,13644
70705,2021-03-30,Gutiérrez,2,Santa Cruz,13644
70705,2021-04-14,Gutiérrez,1,Santa Cruz,13644
70705,2021-04-15,Gutiérrez,1,Santa Cruz,13644
70705,2021-04-21,Gutiérrez,2,Santa Cruz,13644
70705,2021-04-30,Gutiérrez,2,Santa Cruz,13644
70705,2021-05-05,Gutiérrez,2,Santa Cruz,13644
70705,2021-05-07,Gutiérrez,2,Santa Cruz,13644
70705,2021-05-11,Gutiérrez,4,Santa Cruz,13644
70705,2021-05-12,Gutiérrez,6,Santa Cruz,13644
70705,2021-05-13,Gutiérrez,2,Santa Cruz,13644
70705,2021-05-14,Gutiérrez,3,Santa Cruz,13644
