cod_ine,fecha,municipio,confirmados,departamento,poblacion
10901,2020-07-06,Villa Abecia,2,Chuquisaca,4022
10901,2020-07-18,Villa Abecia,1,Chuquisaca,4022
10901,2020-07-23,Villa Abecia,1,Chuquisaca,4022
10901,2020-09-19,Villa Abecia,1,Chuquisaca,4022
10901,2020-09-22,Villa Abecia,1,Chuquisaca,4022
10901,2020-10-01,Villa Abecia,2,Chuquisaca,4022
10901,2020-10-04,Villa Abecia,1,Chuquisaca,4022
10901,2020-11-16,Villa Abecia,1,Chuquisaca,4022
10901,2021-01-06,Villa Abecia,1,Chuquisaca,4022
10901,2021-01-09,Villa Abecia,3,Chuquisaca,4022
10901,2021-01-13,Villa Abecia,5,Chuquisaca,4022
10901,2021-01-19,Villa Abecia,5,Chuquisaca,4022
10901,2021-01-23,Villa Abecia,3,Chuquisaca,4022
10901,2021-01-24,Villa Abecia,4,Chuquisaca,4022
10901,2021-01-25,Villa Abecia,1,Chuquisaca,4022
10901,2021-01-27,Villa Abecia,4,Chuquisaca,4022
10901,2021-01-28,Villa Abecia,10,Chuquisaca,4022
10901,2021-01-29,Villa Abecia,2,Chuquisaca,4022
10901,2021-02-05,Villa Abecia,10,Chuquisaca,4022
10901,2021-02-07,Villa Abecia,4,Chuquisaca,4022
10901,2021-02-08,Villa Abecia,2,Chuquisaca,4022
10901,2021-02-13,Villa Abecia,1,Chuquisaca,4022
10901,2021-02-15,Villa Abecia,1,Chuquisaca,4022
10901,2021-02-16,Villa Abecia,1,Chuquisaca,4022
10901,2021-02-19,Villa Abecia,1,Chuquisaca,4022
10901,2021-02-25,Villa Abecia,1,Chuquisaca,4022
10901,2021-02-27,Villa Abecia,1,Chuquisaca,4022
10901,2021-03-04,Villa Abecia,1,Chuquisaca,4022
10901,2021-03-07,Villa Abecia,3,Chuquisaca,4022
10901,2021-03-15,Villa Abecia,3,Chuquisaca,4022
10901,2021-03-16,Villa Abecia,1,Chuquisaca,4022
10901,2021-03-19,Villa Abecia,4,Chuquisaca,4022
10901,2021-03-20,Villa Abecia,1,Chuquisaca,4022
10901,2021-03-28,Villa Abecia,1,Chuquisaca,4022
10901,2021-04-15,Villa Abecia,3,Chuquisaca,4022
10901,2021-05-02,Villa Abecia,3,Chuquisaca,4022
10901,2021-05-07,Villa Abecia,1,Chuquisaca,4022
10901,2021-05-17,Villa Abecia,1,Chuquisaca,4022
10901,2021-05-20,Villa Abecia,1,Chuquisaca,4022
10901,2021-05-21,Villa Abecia,1,Chuquisaca,4022
10901,2021-05-26,Villa Abecia,1,Chuquisaca,4022
10901,2021-06-02,Villa Abecia,1,Chuquisaca,4022
10901,2021-06-03,Villa Abecia,3,Chuquisaca,4022
10901,2021-06-04,Villa Abecia,6,Chuquisaca,4022
10901,2021-06-07,Villa Abecia,9,Chuquisaca,4022
10901,2021-06-08,Villa Abecia,1,Chuquisaca,4022
10901,2021-06-09,Villa Abecia,1,Chuquisaca,4022
10901,2021-06-10,Villa Abecia,5,Chuquisaca,4022
10901,2021-06-11,Villa Abecia,3,Chuquisaca,4022
10901,2021-06-13,Villa Abecia,6,Chuquisaca,4022
10901,2021-06-14,Villa Abecia,3,Chuquisaca,4022
10901,2021-06-15,Villa Abecia,15,Chuquisaca,4022
10901,2021-06-16,Villa Abecia,1,Chuquisaca,4022
10901,2021-06-17,Villa Abecia,1,Chuquisaca,4022
10901,2021-06-18,Villa Abecia,7,Chuquisaca,4022
10901,2021-06-19,Villa Abecia,12,Chuquisaca,4022
10901,2021-06-22,Villa Abecia,1,Chuquisaca,4022
10901,2021-06-23,Villa Abecia,1,Chuquisaca,4022
10901,2021-06-25,Villa Abecia,7,Chuquisaca,4022
10901,2021-06-27,Villa Abecia,4,Chuquisaca,4022
10901,2021-06-28,Villa Abecia,1,Chuquisaca,4022
10901,2021-07-02,Villa Abecia,4,Chuquisaca,4022
10901,2021-07-04,Villa Abecia,4,Chuquisaca,4022
10901,2021-07-07,Villa Abecia,23,Chuquisaca,4022
10901,2021-07-08,Villa Abecia,2,Chuquisaca,4022
10901,2021-07-12,Villa Abecia,1,Chuquisaca,4022
10901,2021-07-16,Villa Abecia,2,Chuquisaca,4022
10901,2021-07-21,Villa Abecia,1,Chuquisaca,4022
10901,2021-07-22,Villa Abecia,1,Chuquisaca,4022
10901,2021-07-25,Villa Abecia,1,Chuquisaca,4022
10901,2021-07-27,Villa Abecia,2,Chuquisaca,4022
10901,2021-07-29,Villa Abecia,1,Chuquisaca,4022
10901,2021-07-31,Villa Abecia,1,Chuquisaca,4022
10901,2021-08-05,Villa Abecia,7,Chuquisaca,4022
10901,2021-08-06,Villa Abecia,2,Chuquisaca,4022
10901,2021-08-12,Villa Abecia,1,Chuquisaca,4022
10901,2021-08-16,Villa Abecia,1,Chuquisaca,4022
10901,2021-08-17,Villa Abecia,1,Chuquisaca,4022
10901,2021-08-21,Villa Abecia,2,Chuquisaca,4022
10901,2021-08-26,Villa Abecia,1,Chuquisaca,4022
10901,2021-09-02,Villa Abecia,2,Chuquisaca,4022
10901,2021-11-10,Villa Abecia,1,Chuquisaca,4022
10901,2021-11-17,Villa Abecia,2,Chuquisaca,4022
10901,2021-11-18,Villa Abecia,1,Chuquisaca,4022
