municipio_x,fecha,cod_ine,confirmados,municipio_y,departamento,sdi,poblacion,urbanizacion
Porvenir,2020-06-12,90102,10,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2020-06-18,90102,7,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2020-06-20,90102,5,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2020-06-27,90102,2,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2020-07-04,90102,3,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2020-07-05,90102,3,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2020-12-04,90102,1,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2020-12-24,90102,2,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2020-12-25,90102,3,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2020-12-30,90102,3,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2020-12-31,90102,4,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2021-01-02,90102,1,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2021-01-03,90102,8,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2021-01-04,90102,1,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2021-01-06,90102,4,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2021-01-07,90102,1,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2021-01-08,90102,4,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2021-01-09,90102,3,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2021-01-10,90102,1,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2021-01-11,90102,3,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2021-01-12,90102,3,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2021-01-13,90102,2,Porvenir,Pando,52.6383341196684,10967,55.2
Porvenir,2021-01-14,90102,4,Porvenir,Pando,52.6383341196684,10967,55.2
