cod_ine,fecha,municipio,confirmados,departamento,poblacion
20606,2020-07-28,Tipuani,1,La Paz,10449
20606,2021-02-11,Tipuani,3,La Paz,10449
20606,2021-05-17,Tipuani,1,La Paz,10449
20606,2021-05-18,Tipuani,2,La Paz,10449
20606,2021-05-30,Tipuani,9,La Paz,10449
20606,2021-07-01,Tipuani,1,La Paz,10449
20606,2021-07-10,Tipuani,1,La Paz,10449
20606,2021-07-14,Tipuani,1,La Paz,10449
20606,2021-07-31,Tipuani,1,La Paz,10449
20606,2021-09-10,Tipuani,1,La Paz,10449
20606,2021-11-11,Tipuani,1,La Paz,10449
20606,2021-11-13,Tipuani,1,La Paz,10449
20606,2021-12-14,Tipuani,1,La Paz,10449
