cod_ine,fecha,municipio,confirmados,departamento,poblacion
50203,2020-05-17,Llallagua,2,Potosí,42861
50203,2020-05-18,Llallagua,1,Potosí,42861
50203,2020-05-20,Llallagua,1,Potosí,42861
50203,2020-05-21,Llallagua,1,Potosí,42861
50203,2020-05-25,Llallagua,2,Potosí,42861
50203,2020-05-29,Llallagua,2,Potosí,42861
50203,2020-05-31,Llallagua,1,Potosí,42861
50203,2020-06-02,Llallagua,15,Potosí,42861
50203,2020-06-03,Llallagua,5,Potosí,42861
50203,2020-06-04,Llallagua,5,Potosí,42861
50203,2020-06-05,Llallagua,27,Potosí,42861
50203,2020-06-06,Llallagua,24,Potosí,42861
50203,2020-06-07,Llallagua,3,Potosí,42861
50203,2020-06-11,Llallagua,21,Potosí,42861
50203,2020-06-12,Llallagua,3,Potosí,42861
50203,2020-06-13,Llallagua,7,Potosí,42861
50203,2020-06-14,Llallagua,25,Potosí,42861
50203,2020-06-15,Llallagua,7,Potosí,42861
50203,2020-06-16,Llallagua,9,Potosí,42861
50203,2020-06-17,Llallagua,6,Potosí,42861
50203,2020-06-18,Llallagua,4,Potosí,42861
50203,2020-06-20,Llallagua,2,Potosí,42861
50203,2020-06-22,Llallagua,41,Potosí,42861
50203,2020-06-24,Llallagua,3,Potosí,42861
50203,2020-06-26,Llallagua,1,Potosí,42861
50203,2020-06-27,Llallagua,14,Potosí,42861
50203,2020-06-28,Llallagua,17,Potosí,42861
50203,2020-07-02,Llallagua,29,Potosí,42861
50203,2020-07-03,Llallagua,1,Potosí,42861
50203,2020-07-06,Llallagua,9,Potosí,42861
50203,2020-07-07,Llallagua,3,Potosí,42861
50203,2020-07-08,Llallagua,16,Potosí,42861
50203,2020-07-12,Llallagua,12,Potosí,42861
50203,2020-07-14,Llallagua,11,Potosí,42861
50203,2020-07-15,Llallagua,1,Potosí,42861
50203,2020-07-16,Llallagua,20,Potosí,42861
50203,2020-07-17,Llallagua,1,Potosí,42861
50203,2020-07-19,Llallagua,2,Potosí,42861
50203,2020-07-22,Llallagua,18,Potosí,42861
50203,2020-07-23,Llallagua,1,Potosí,42861
50203,2020-07-24,Llallagua,57,Potosí,42861
50203,2020-07-25,Llallagua,3,Potosí,42861
50203,2020-07-26,Llallagua,13,Potosí,42861
50203,2020-07-28,Llallagua,15,Potosí,42861
50203,2020-08-01,Llallagua,11,Potosí,42861
50203,2020-08-03,Llallagua,16,Potosí,42861
50203,2020-08-04,Llallagua,15,Potosí,42861
