cod_ine,fecha,municipio,confirmados,departamento,poblacion
31402,2020-07-19,Villa Rivero,1,Cochabamba,9034
31402,2020-07-27,Villa Rivero,1,Cochabamba,9034
31402,2020-07-31,Villa Rivero,3,Cochabamba,9034
31402,2020-08-24,Villa Rivero,1,Cochabamba,9034
31402,2020-08-28,Villa Rivero,2,Cochabamba,9034
31402,2020-09-18,Villa Rivero,1,Cochabamba,9034
31402,2020-10-09,Villa Rivero,1,Cochabamba,9034
31402,2021-01-04,Villa Rivero,1,Cochabamba,9034
31402,2021-01-21,Villa Rivero,1,Cochabamba,9034
31402,2021-01-26,Villa Rivero,1,Cochabamba,9034
31402,2021-01-28,Villa Rivero,1,Cochabamba,9034
31402,2021-01-29,Villa Rivero,1,Cochabamba,9034
31402,2021-02-02,Villa Rivero,1,Cochabamba,9034
31402,2021-02-09,Villa Rivero,1,Cochabamba,9034
31402,2021-02-11,Villa Rivero,2,Cochabamba,9034
31402,2021-02-19,Villa Rivero,2,Cochabamba,9034
31402,2021-03-10,Villa Rivero,1,Cochabamba,9034
31402,2021-03-22,Villa Rivero,1,Cochabamba,9034
31402,2021-04-19,Villa Rivero,1,Cochabamba,9034
31402,2021-04-22,Villa Rivero,1,Cochabamba,9034
31402,2021-04-23,Villa Rivero,1,Cochabamba,9034
31402,2021-04-27,Villa Rivero,1,Cochabamba,9034
31402,2021-04-28,Villa Rivero,1,Cochabamba,9034
31402,2021-04-30,Villa Rivero,1,Cochabamba,9034
31402,2021-05-05,Villa Rivero,2,Cochabamba,9034
31402,2021-05-07,Villa Rivero,9,Cochabamba,9034
31402,2021-05-10,Villa Rivero,3,Cochabamba,9034
31402,2021-05-13,Villa Rivero,1,Cochabamba,9034
31402,2021-05-15,Villa Rivero,1,Cochabamba,9034
31402,2021-05-17,Villa Rivero,2,Cochabamba,9034
31402,2021-05-18,Villa Rivero,1,Cochabamba,9034
31402,2021-05-19,Villa Rivero,3,Cochabamba,9034
31402,2021-05-20,Villa Rivero,2,Cochabamba,9034
31402,2021-05-22,Villa Rivero,1,Cochabamba,9034
31402,2021-05-25,Villa Rivero,5,Cochabamba,9034
31402,2021-05-28,Villa Rivero,2,Cochabamba,9034
31402,2021-06-01,Villa Rivero,6,Cochabamba,9034
31402,2021-06-03,Villa Rivero,1,Cochabamba,9034
31402,2021-06-04,Villa Rivero,3,Cochabamba,9034
31402,2021-06-05,Villa Rivero,3,Cochabamba,9034
31402,2021-06-07,Villa Rivero,1,Cochabamba,9034
31402,2021-06-08,Villa Rivero,1,Cochabamba,9034
31402,2021-06-09,Villa Rivero,1,Cochabamba,9034
31402,2021-06-10,Villa Rivero,6,Cochabamba,9034
31402,2021-06-11,Villa Rivero,6,Cochabamba,9034
31402,2021-06-14,Villa Rivero,3,Cochabamba,9034
31402,2021-06-15,Villa Rivero,3,Cochabamba,9034
31402,2021-06-18,Villa Rivero,5,Cochabamba,9034
31402,2021-07-13,Villa Rivero,3,Cochabamba,9034
31402,2021-07-14,Villa Rivero,1,Cochabamba,9034
31402,2021-07-15,Villa Rivero,1,Cochabamba,9034
31402,2021-07-28,Villa Rivero,1,Cochabamba,9034
31402,2021-08-04,Villa Rivero,2,Cochabamba,9034
31402,2021-08-05,Villa Rivero,1,Cochabamba,9034
31402,2021-08-09,Villa Rivero,1,Cochabamba,9034
31402,2021-10-21,Villa Rivero,1,Cochabamba,9034
31402,2021-11-01,Villa Rivero,2,Cochabamba,9034
31402,2021-11-05,Villa Rivero,1,Cochabamba,9034
31402,2021-11-08,Villa Rivero,3,Cochabamba,9034
31402,2021-11-11,Villa Rivero,1,Cochabamba,9034
31402,2021-11-16,Villa Rivero,1,Cochabamba,9034
31402,2021-11-17,Villa Rivero,1,Cochabamba,9034
31402,2021-12-01,Villa Rivero,2,Cochabamba,9034
31402,2021-12-02,Villa Rivero,2,Cochabamba,9034
31402,2021-12-03,Villa Rivero,4,Cochabamba,9034
31402,2021-12-04,Villa Rivero,1,Cochabamba,9034
31402,2021-12-08,Villa Rivero,3,Cochabamba,9034
31402,2021-12-13,Villa Rivero,2,Cochabamba,9034
31402,2021-12-24,Villa Rivero,2,Cochabamba,9034
