municipio_x,fecha,cod_ine,confirmados,municipio_y,departamento,sdi,poblacion,urbanizacion
Puerto Quijarro,2021-03-14,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-03-20,71402,2,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-03-22,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-03-25,71402,8,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-03-28,71402,3,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-03-29,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-03-31,71402,2,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-04-03,71402,4,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-04-11,71402,2,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-04-14,71402,6,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-04-17,71402,3,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-05-05,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-05-16,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-05-22,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-05-23,71402,3,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-05-25,71402,4,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-05-27,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-05-28,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-05-29,71402,2,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-06-02,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-06-04,71402,6,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-06-14,71402,3,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-06-15,71402,7,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-06-17,71402,2,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-06-20,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-07-05,71402,2,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-07-08,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-07-09,71402,2,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-07-12,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-07-14,71402,4,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-07-15,71402,5,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-07-21,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-07-22,71402,2,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-07-31,71402,4,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-08-02,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-08-03,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-08-05,71402,9,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-08-09,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-08-10,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-08-12,71402,7,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-08-13,71402,4,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-08-17,71402,1,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-08-18,71402,2,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-08-19,71402,7,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
Puerto Quijarro,2021-08-20,71402,2,Puerto Quijarro,Santa Cruz,63.995586949979604,20068,98.3
