cod_ine,fecha,municipio,confirmados,departamento,poblacion
30903,2020-05-11,Tiquipaya,1,Cochabamba,65881
30903,2020-05-13,Tiquipaya,1,Cochabamba,65881
30903,2020-05-30,Tiquipaya,3,Cochabamba,65881
30903,2020-06-04,Tiquipaya,1,Cochabamba,65881
30903,2020-06-05,Tiquipaya,1,Cochabamba,65881
30903,2020-06-06,Tiquipaya,1,Cochabamba,65881
30903,2020-06-08,Tiquipaya,4,Cochabamba,65881
30903,2020-06-12,Tiquipaya,5,Cochabamba,65881
30903,2020-06-14,Tiquipaya,4,Cochabamba,65881
30903,2020-06-15,Tiquipaya,4,Cochabamba,65881
30903,2020-06-16,Tiquipaya,2,Cochabamba,65881
30903,2020-06-17,Tiquipaya,2,Cochabamba,65881
30903,2020-06-19,Tiquipaya,10,Cochabamba,65881
30903,2020-06-20,Tiquipaya,2,Cochabamba,65881
30903,2020-06-21,Tiquipaya,5,Cochabamba,65881
30903,2020-06-22,Tiquipaya,2,Cochabamba,65881
30903,2020-06-24,Tiquipaya,7,Cochabamba,65881
30903,2020-06-25,Tiquipaya,7,Cochabamba,65881
30903,2020-06-26,Tiquipaya,8,Cochabamba,65881
30903,2020-06-27,Tiquipaya,4,Cochabamba,65881
30903,2020-06-29,Tiquipaya,1,Cochabamba,65881
30903,2020-06-30,Tiquipaya,6,Cochabamba,65881
30903,2020-07-01,Tiquipaya,6,Cochabamba,65881
30903,2020-07-03,Tiquipaya,8,Cochabamba,65881
30903,2020-07-09,Tiquipaya,5,Cochabamba,65881
30903,2020-07-10,Tiquipaya,2,Cochabamba,65881
30903,2020-07-11,Tiquipaya,1,Cochabamba,65881
30903,2020-07-12,Tiquipaya,12,Cochabamba,65881
30903,2020-07-14,Tiquipaya,1,Cochabamba,65881
30903,2020-07-15,Tiquipaya,1,Cochabamba,65881
30903,2020-07-16,Tiquipaya,4,Cochabamba,65881
30903,2020-07-17,Tiquipaya,4,Cochabamba,65881
30903,2020-07-18,Tiquipaya,3,Cochabamba,65881
30903,2020-07-19,Tiquipaya,8,Cochabamba,65881
30903,2020-07-20,Tiquipaya,3,Cochabamba,65881
30903,2020-07-21,Tiquipaya,4,Cochabamba,65881
30903,2020-07-22,Tiquipaya,3,Cochabamba,65881
30903,2020-07-23,Tiquipaya,2,Cochabamba,65881
30903,2020-07-24,Tiquipaya,1,Cochabamba,65881
30903,2020-07-26,Tiquipaya,1,Cochabamba,65881
30903,2020-07-27,Tiquipaya,2,Cochabamba,65881
30903,2020-07-28,Tiquipaya,10,Cochabamba,65881
30903,2020-07-29,Tiquipaya,3,Cochabamba,65881
30903,2020-07-30,Tiquipaya,1,Cochabamba,65881
30903,2020-07-31,Tiquipaya,9,Cochabamba,65881
30903,2020-08-01,Tiquipaya,2,Cochabamba,65881
30903,2020-08-02,Tiquipaya,3,Cochabamba,65881
30903,2020-08-03,Tiquipaya,8,Cochabamba,65881
30903,2020-08-04,Tiquipaya,4,Cochabamba,65881
30903,2020-08-05,Tiquipaya,8,Cochabamba,65881
30903,2020-08-08,Tiquipaya,2,Cochabamba,65881
30903,2020-08-09,Tiquipaya,5,Cochabamba,65881
30903,2020-08-10,Tiquipaya,1,Cochabamba,65881
30903,2020-08-11,Tiquipaya,1,Cochabamba,65881
