cod_ine,fecha,municipio,confirmados,departamento,poblacion
70501,2020-05-20,San José,1,Santa Cruz,44739
70501,2020-05-23,San José,1,Santa Cruz,44739
70501,2020-05-25,San José,1,Santa Cruz,44739
70501,2020-05-26,San José,2,Santa Cruz,44739
70501,2020-05-27,San José,1,Santa Cruz,44739
70501,2020-05-28,San José,9,Santa Cruz,44739
70501,2020-05-30,San José,1,Santa Cruz,44739
70501,2020-06-01,San José,2,Santa Cruz,44739
70501,2020-06-02,San José,7,Santa Cruz,44739
70501,2020-06-04,San José,13,Santa Cruz,44739
70501,2020-06-11,San José,7,Santa Cruz,44739
70501,2020-06-12,San José,1,Santa Cruz,44739
70501,2020-06-13,San José,4,Santa Cruz,44739
70501,2020-06-14,San José,14,Santa Cruz,44739
70501,2020-06-16,San José,1,Santa Cruz,44739
70501,2020-06-17,San José,3,Santa Cruz,44739
70501,2020-06-18,San José,1,Santa Cruz,44739
70501,2020-06-19,San José,9,Santa Cruz,44739
70501,2020-06-20,San José,2,Santa Cruz,44739
70501,2020-06-25,San José,1,Santa Cruz,44739
70501,2020-06-26,San José,3,Santa Cruz,44739
70501,2020-06-27,San José,2,Santa Cruz,44739
70501,2020-06-28,San José,17,Santa Cruz,44739
70501,2020-06-29,San José,11,Santa Cruz,44739
70501,2020-06-30,San José,21,Santa Cruz,44739
70501,2020-07-05,San José,13,Santa Cruz,44739
70501,2020-07-09,San José,6,Santa Cruz,44739
70501,2020-07-10,San José,3,Santa Cruz,44739
70501,2020-07-11,San José,5,Santa Cruz,44739
70501,2020-07-12,San José,5,Santa Cruz,44739
70501,2020-07-13,San José,3,Santa Cruz,44739
70501,2020-07-15,San José,3,Santa Cruz,44739
70501,2020-07-17,San José,3,Santa Cruz,44739
70501,2020-07-20,San José,9,Santa Cruz,44739
70501,2020-07-21,San José,4,Santa Cruz,44739
70501,2020-07-22,San José,5,Santa Cruz,44739
70501,2020-07-25,San José,21,Santa Cruz,44739
70501,2020-07-26,San José,2,Santa Cruz,44739
70501,2020-07-27,San José,2,Santa Cruz,44739
70501,2020-07-28,San José,6,Santa Cruz,44739
70501,2020-08-02,San José,5,Santa Cruz,44739
70501,2020-08-04,San José,2,Santa Cruz,44739
70501,2020-08-05,San José,1,Santa Cruz,44739
70501,2020-08-06,San José,1,Santa Cruz,44739
70501,2020-08-09,San José,1,Santa Cruz,44739
70501,2020-08-11,San José,5,Santa Cruz,44739
70501,2020-08-12,San José,1,Santa Cruz,44739
70501,2020-08-13,San José,1,Santa Cruz,44739
70501,2020-08-16,San José,1,Santa Cruz,44739
70501,2020-08-23,San José,1,Santa Cruz,44739
70501,2020-08-26,San José,1,Santa Cruz,44739
70501,2020-08-27,San José,2,Santa Cruz,44739
70501,2020-08-28,San José,1,Santa Cruz,44739
70501,2020-09-17,San José,1,Santa Cruz,44739
70501,2020-11-05,San José,1,Santa Cruz,44739
70501,2020-11-11,San José,5,Santa Cruz,44739
70501,2020-11-13,San José,4,Santa Cruz,44739
70501,2020-11-16,San José,1,Santa Cruz,44739
70501,2020-12-09,San José,2,Santa Cruz,44739
