cod_ine,fecha,municipio,confirmados,departamento,poblacion
70201,2020-03-30,Warnes,1,Santa Cruz,214246
70201,2020-04-15,Warnes,1,Santa Cruz,214246
70201,2020-04-17,Warnes,2,Santa Cruz,214246
70201,2020-04-18,Warnes,2,Santa Cruz,214246
70201,2020-04-20,Warnes,6,Santa Cruz,214246
70201,2020-04-23,Warnes,3,Santa Cruz,214246
70201,2020-04-24,Warnes,1,Santa Cruz,214246
70201,2020-04-25,Warnes,1,Santa Cruz,214246
70201,2020-04-26,Warnes,2,Santa Cruz,214246
70201,2020-04-27,Warnes,1,Santa Cruz,214246
70201,2020-04-29,Warnes,7,Santa Cruz,214246
70201,2020-04-30,Warnes,4,Santa Cruz,214246
70201,2020-05-03,Warnes,4,Santa Cruz,214246
70201,2020-05-04,Warnes,2,Santa Cruz,214246
70201,2020-05-05,Warnes,5,Santa Cruz,214246
70201,2020-05-06,Warnes,6,Santa Cruz,214246
70201,2020-05-07,Warnes,2,Santa Cruz,214246
70201,2020-05-09,Warnes,3,Santa Cruz,214246
70201,2020-05-10,Warnes,14,Santa Cruz,214246
70201,2020-05-11,Warnes,9,Santa Cruz,214246
70201,2020-05-12,Warnes,11,Santa Cruz,214246
70201,2020-05-13,Warnes,5,Santa Cruz,214246
70201,2020-05-14,Warnes,2,Santa Cruz,214246
70201,2020-05-15,Warnes,3,Santa Cruz,214246
70201,2020-05-16,Warnes,1,Santa Cruz,214246
70201,2020-05-17,Warnes,5,Santa Cruz,214246
70201,2020-05-20,Warnes,1,Santa Cruz,214246
70201,2020-05-21,Warnes,1,Santa Cruz,214246
70201,2020-05-22,Warnes,11,Santa Cruz,214246
70201,2020-05-23,Warnes,1,Santa Cruz,214246
70201,2020-05-25,Warnes,5,Santa Cruz,214246
70201,2020-05-26,Warnes,5,Santa Cruz,214246
70201,2020-05-27,Warnes,4,Santa Cruz,214246
70201,2020-05-28,Warnes,13,Santa Cruz,214246
70201,2020-05-30,Warnes,13,Santa Cruz,214246
70201,2020-05-31,Warnes,1,Santa Cruz,214246
70201,2020-06-01,Warnes,8,Santa Cruz,214246
70201,2020-06-02,Warnes,3,Santa Cruz,214246
70201,2020-06-04,Warnes,5,Santa Cruz,214246
70201,2020-06-05,Warnes,2,Santa Cruz,214246
70201,2020-06-06,Warnes,5,Santa Cruz,214246
70201,2020-06-09,Warnes,3,Santa Cruz,214246
70201,2020-06-11,Warnes,2,Santa Cruz,214246
70201,2020-06-12,Warnes,7,Santa Cruz,214246
70201,2020-06-13,Warnes,5,Santa Cruz,214246
70201,2020-06-14,Warnes,5,Santa Cruz,214246
70201,2020-06-15,Warnes,3,Santa Cruz,214246
70201,2020-06-16,Warnes,1,Santa Cruz,214246
70201,2020-06-17,Warnes,2,Santa Cruz,214246
70201,2020-06-19,Warnes,1,Santa Cruz,214246
70201,2020-06-20,Warnes,6,Santa Cruz,214246
70201,2020-06-21,Warnes,10,Santa Cruz,214246
70201,2020-06-22,Warnes,32,Santa Cruz,214246
70201,2020-06-23,Warnes,1,Santa Cruz,214246
70201,2020-06-24,Warnes,18,Santa Cruz,214246
70201,2020-06-25,Warnes,9,Santa Cruz,214246
70201,2020-06-26,Warnes,4,Santa Cruz,214246
70201,2020-06-27,Warnes,13,Santa Cruz,214246
70201,2020-06-28,Warnes,3,Santa Cruz,214246
70201,2020-06-29,Warnes,5,Santa Cruz,214246
70201,2020-06-30,Warnes,13,Santa Cruz,214246
70201,2020-07-01,Warnes,4,Santa Cruz,214246
70201,2020-07-02,Warnes,4,Santa Cruz,214246
70201,2020-07-03,Warnes,16,Santa Cruz,214246
70201,2020-07-04,Warnes,10,Santa Cruz,214246
70201,2020-07-05,Warnes,14,Santa Cruz,214246
70201,2020-07-06,Warnes,3,Santa Cruz,214246
70201,2020-07-07,Warnes,10,Santa Cruz,214246
70201,2020-07-08,Warnes,9,Santa Cruz,214246
70201,2020-07-09,Warnes,26,Santa Cruz,214246
70201,2020-07-10,Warnes,7,Santa Cruz,214246
70201,2020-07-11,Warnes,2,Santa Cruz,214246
70201,2020-07-12,Warnes,15,Santa Cruz,214246
70201,2020-07-13,Warnes,11,Santa Cruz,214246
70201,2020-07-14,Warnes,33,Santa Cruz,214246
