cod_ine,fecha,municipio,confirmados,departamento,poblacion
21101,2020-04-15,Chulumani,1,La Paz,21619
21101,2020-06-11,Chulumani,1,La Paz,21619
21101,2020-06-12,Chulumani,1,La Paz,21619
21101,2020-06-13,Chulumani,1,La Paz,21619
21101,2020-06-18,Chulumani,3,La Paz,21619
21101,2020-06-22,Chulumani,2,La Paz,21619
21101,2020-06-27,Chulumani,1,La Paz,21619
21101,2020-07-07,Chulumani,2,La Paz,21619
21101,2020-07-09,Chulumani,1,La Paz,21619
21101,2020-07-11,Chulumani,1,La Paz,21619
21101,2020-07-12,Chulumani,1,La Paz,21619
21101,2020-07-16,Chulumani,1,La Paz,21619
21101,2020-07-20,Chulumani,1,La Paz,21619
21101,2020-07-23,Chulumani,1,La Paz,21619
21101,2020-07-28,Chulumani,1,La Paz,21619
21101,2020-08-02,Chulumani,1,La Paz,21619
21101,2020-08-08,Chulumani,1,La Paz,21619
21101,2020-08-18,Chulumani,1,La Paz,21619
21101,2020-08-24,Chulumani,1,La Paz,21619
21101,2020-08-29,Chulumani,2,La Paz,21619
21101,2020-09-08,Chulumani,2,La Paz,21619
21101,2020-09-09,Chulumani,3,La Paz,21619
21101,2020-09-10,Chulumani,1,La Paz,21619
21101,2020-09-14,Chulumani,1,La Paz,21619
21101,2020-09-18,Chulumani,1,La Paz,21619
21101,2020-09-20,Chulumani,1,La Paz,21619
21101,2020-12-24,Chulumani,2,La Paz,21619
21101,2020-12-30,Chulumani,2,La Paz,21619
21101,2021-01-06,Chulumani,5,La Paz,21619
21101,2021-01-07,Chulumani,1,La Paz,21619
21101,2021-01-08,Chulumani,1,La Paz,21619
21101,2021-01-11,Chulumani,6,La Paz,21619
21101,2021-01-12,Chulumani,1,La Paz,21619
21101,2021-01-14,Chulumani,2,La Paz,21619
21101,2021-01-15,Chulumani,1,La Paz,21619
21101,2021-01-16,Chulumani,1,La Paz,21619
21101,2021-01-18,Chulumani,2,La Paz,21619
21101,2021-01-23,Chulumani,4,La Paz,21619
21101,2021-01-24,Chulumani,5,La Paz,21619
21101,2021-01-31,Chulumani,2,La Paz,21619
21101,2021-02-03,Chulumani,6,La Paz,21619
21101,2021-02-07,Chulumani,1,La Paz,21619
21101,2021-02-09,Chulumani,5,La Paz,21619
21101,2021-02-14,Chulumani,1,La Paz,21619
21101,2021-02-16,Chulumani,2,La Paz,21619
21101,2021-02-24,Chulumani,6,La Paz,21619
21101,2021-03-05,Chulumani,5,La Paz,21619
21101,2021-03-14,Chulumani,2,La Paz,21619
21101,2021-03-22,Chulumani,2,La Paz,21619
21101,2021-03-29,Chulumani,1,La Paz,21619
21101,2021-04-09,Chulumani,1,La Paz,21619
21101,2021-04-10,Chulumani,5,La Paz,21619
21101,2021-04-11,Chulumani,1,La Paz,21619
21101,2021-04-12,Chulumani,1,La Paz,21619
21101,2021-04-17,Chulumani,1,La Paz,21619
21101,2021-04-21,Chulumani,1,La Paz,21619
21101,2021-04-28,Chulumani,1,La Paz,21619
21101,2021-04-29,Chulumani,1,La Paz,21619
21101,2021-05-02,Chulumani,3,La Paz,21619
21101,2021-05-03,Chulumani,2,La Paz,21619
21101,2021-05-05,Chulumani,1,La Paz,21619
21101,2021-05-07,Chulumani,2,La Paz,21619
21101,2021-05-09,Chulumani,1,La Paz,21619
21101,2021-05-10,Chulumani,1,La Paz,21619
21101,2021-05-16,Chulumani,2,La Paz,21619
21101,2021-05-17,Chulumani,2,La Paz,21619
21101,2021-05-21,Chulumani,2,La Paz,21619
21101,2021-05-27,Chulumani,4,La Paz,21619
21101,2021-06-01,Chulumani,2,La Paz,21619
21101,2021-06-02,Chulumani,1,La Paz,21619
21101,2021-06-09,Chulumani,18,La Paz,21619
21101,2021-06-20,Chulumani,8,La Paz,21619
21101,2021-06-21,Chulumani,3,La Paz,21619
21101,2021-06-29,Chulumani,6,La Paz,21619
21101,2021-07-04,Chulumani,5,La Paz,21619
21101,2021-07-06,Chulumani,5,La Paz,21619
21101,2021-07-11,Chulumani,1,La Paz,21619
21101,2021-07-15,Chulumani,1,La Paz,21619
21101,2021-07-20,Chulumani,4,La Paz,21619
21101,2021-07-21,Chulumani,1,La Paz,21619
21101,2021-07-24,Chulumani,1,La Paz,21619
21101,2021-07-27,Chulumani,1,La Paz,21619
21101,2021-08-03,Chulumani,3,La Paz,21619
21101,2021-08-07,Chulumani,4,La Paz,21619
21101,2021-08-09,Chulumani,1,La Paz,21619
21101,2021-08-13,Chulumani,6,La Paz,21619
21101,2021-08-17,Chulumani,3,La Paz,21619
21101,2021-08-18,Chulumani,2,La Paz,21619
21101,2021-08-19,Chulumani,2,La Paz,21619
21101,2021-08-25,Chulumani,1,La Paz,21619
21101,2021-08-26,Chulumani,1,La Paz,21619
21101,2021-08-27,Chulumani,1,La Paz,21619
21101,2021-08-30,Chulumani,4,La Paz,21619
21101,2021-09-01,Chulumani,1,La Paz,21619
21101,2021-09-03,Chulumani,1,La Paz,21619
21101,2021-09-04,Chulumani,1,La Paz,21619
21101,2021-09-05,Chulumani,4,La Paz,21619
21101,2021-09-07,Chulumani,4,La Paz,21619
21101,2021-09-09,Chulumani,3,La Paz,21619
21101,2021-09-10,Chulumani,4,La Paz,21619
21101,2021-09-12,Chulumani,5,La Paz,21619
21101,2021-09-15,Chulumani,6,La Paz,21619
21101,2021-09-17,Chulumani,1,La Paz,21619
21101,2021-09-19,Chulumani,2,La Paz,21619
21101,2021-09-25,Chulumani,1,La Paz,21619
21101,2021-09-28,Chulumani,4,La Paz,21619
21101,2021-10-01,Chulumani,3,La Paz,21619
21101,2021-10-02,Chulumani,1,La Paz,21619
21101,2021-10-06,Chulumani,1,La Paz,21619
21101,2021-10-07,Chulumani,1,La Paz,21619
21101,2021-10-08,Chulumani,1,La Paz,21619
21101,2021-10-09,Chulumani,1,La Paz,21619
21101,2021-10-12,Chulumani,1,La Paz,21619
21101,2021-10-13,Chulumani,3,La Paz,21619
21101,2021-10-15,Chulumani,1,La Paz,21619
21101,2021-10-16,Chulumani,8,La Paz,21619
21101,2021-10-17,Chulumani,1,La Paz,21619
21101,2021-10-20,Chulumani,4,La Paz,21619
21101,2021-10-24,Chulumani,1,La Paz,21619
21101,2021-10-25,Chulumani,1,La Paz,21619
21101,2021-10-27,Chulumani,1,La Paz,21619
21101,2021-10-29,Chulumani,1,La Paz,21619
21101,2021-11-01,Chulumani,1,La Paz,21619
21101,2021-11-10,Chulumani,1,La Paz,21619
21101,2021-11-11,Chulumani,1,La Paz,21619
21101,2021-11-16,Chulumani,1,La Paz,21619
21101,2021-11-19,Chulumani,1,La Paz,21619
21101,2021-11-20,Chulumani,1,La Paz,21619
21101,2021-11-22,Chulumani,1,La Paz,21619
21101,2021-11-23,Chulumani,1,La Paz,21619
21101,2021-11-30,Chulumani,1,La Paz,21619
21101,2021-12-02,Chulumani,2,La Paz,21619
21101,2021-12-03,Chulumani,2,La Paz,21619
21101,2021-12-04,Chulumani,2,La Paz,21619
21101,2021-12-05,Chulumani,1,La Paz,21619
21101,2021-12-08,Chulumani,1,La Paz,21619
21101,2021-12-09,Chulumani,2,La Paz,21619
21101,2021-12-10,Chulumani,3,La Paz,21619
