cod_ine,fecha,municipio,confirmados,departamento,poblacion
40103,2021-02-05,El Choro,2,Oruro,11199
40103,2021-03-03,El Choro,3,Oruro,11199
40103,2021-04-04,El Choro,2,Oruro,11199
40103,2021-06-04,El Choro,2,Oruro,11199
40103,2021-06-16,El Choro,3,Oruro,11199
40103,2021-07-07,El Choro,2,Oruro,11199
40103,2021-07-09,El Choro,1,Oruro,11199
40103,2021-07-13,El Choro,1,Oruro,11199
40103,2021-07-18,El Choro,1,Oruro,11199
40103,2021-07-19,El Choro,2,Oruro,11199
40103,2021-07-23,El Choro,1,Oruro,11199
40103,2021-08-25,El Choro,2,Oruro,11199
40103,2021-08-31,El Choro,1,Oruro,11199
40103,2021-09-06,El Choro,3,Oruro,11199
40103,2021-12-08,El Choro,1,Oruro,11199
40103,2021-12-20,El Choro,2,Oruro,11199
