cod_ine,fecha,municipio,confirmados,departamento,poblacion
80402,2020-06-01,Exaltación,3,Beni,6607
80402,2020-06-10,Exaltación,1,Beni,6607
80402,2020-06-12,Exaltación,1,Beni,6607
80402,2020-07-07,Exaltación,3,Beni,6607
80402,2020-08-25,Exaltación,25,Beni,6607
80402,2021-01-28,Exaltación,1,Beni,6607
80402,2021-01-29,Exaltación,3,Beni,6607
80402,2021-02-01,Exaltación,4,Beni,6607
80402,2021-02-03,Exaltación,1,Beni,6607
80402,2021-02-05,Exaltación,11,Beni,6607
80402,2021-02-07,Exaltación,11,Beni,6607
80402,2021-02-08,Exaltación,3,Beni,6607
80402,2021-03-14,Exaltación,5,Beni,6607
80402,2021-03-16,Exaltación,1,Beni,6607
80402,2021-03-17,Exaltación,4,Beni,6607
80402,2021-03-18,Exaltación,2,Beni,6607
80402,2021-03-29,Exaltación,2,Beni,6607
80402,2021-03-30,Exaltación,2,Beni,6607
80402,2021-04-01,Exaltación,1,Beni,6607
80402,2021-04-19,Exaltación,2,Beni,6607
80402,2021-04-20,Exaltación,1,Beni,6607
80402,2021-04-21,Exaltación,1,Beni,6607
80402,2021-05-01,Exaltación,3,Beni,6607
