cod_ine,fecha,municipio,confirmados,departamento,poblacion
30601,2020-06-27,Arque,1,Cochabamba,10947
30601,2020-07-11,Arque,1,Cochabamba,10947
30601,2020-08-05,Arque,1,Cochabamba,10947
30601,2021-05-29,Arque,1,Cochabamba,10947
30601,2021-06-20,Arque,3,Cochabamba,10947
30601,2021-07-02,Arque,2,Cochabamba,10947
30601,2021-07-15,Arque,6,Cochabamba,10947
30601,2021-07-23,Arque,1,Cochabamba,10947
30601,2021-07-29,Arque,4,Cochabamba,10947
30601,2021-07-30,Arque,6,Cochabamba,10947
30601,2021-08-10,Arque,3,Cochabamba,10947
30601,2021-08-29,Arque,3,Cochabamba,10947
30601,2021-10-25,Arque,2,Cochabamba,10947
30601,2021-10-31,Arque,1,Cochabamba,10947
