cod_ine,fecha,municipio,confirmados,departamento,poblacion
20205,2021-02-28,Huatajata,1,La Paz,9158
20205,2021-05-16,Huatajata,1,La Paz,9158
20205,2021-05-30,Huatajata,1,La Paz,9158
20205,2021-06-03,Huatajata,1,La Paz,9158
20205,2021-07-08,Huatajata,1,La Paz,9158
20205,2021-07-11,Huatajata,4,La Paz,9158
20205,2021-10-21,Huatajata,1,La Paz,9158
20205,2021-10-27,Huatajata,1,La Paz,9158
20205,2022-01-04,Huatajata,5,La Paz,9158
20205,2022-01-16,Huatajata,3,La Paz,9158
20205,2022-01-17,Huatajata,3,La Paz,9158
20205,2022-01-18,Huatajata,17,La Paz,9158
20205,2022-01-19,Huatajata,2,La Paz,9158
20205,2022-01-21,Huatajata,3,La Paz,9158
20205,2022-01-22,Huatajata,4,La Paz,9158
20205,2022-01-24,Huatajata,2,La Paz,9158
20205,2022-01-25,Huatajata,3,La Paz,9158
20205,2022-01-26,Huatajata,4,La Paz,9158
20205,2022-01-29,Huatajata,13,La Paz,9158
20205,2022-01-30,Huatajata,2,La Paz,9158
20205,2022-02-01,Huatajata,1,La Paz,9158
20205,2022-02-03,Huatajata,1,La Paz,9158
20205,2022-02-04,Huatajata,1,La Paz,9158
20205,2022-02-05,Huatajata,1,La Paz,9158
20205,2022-02-06,Huatajata,11,La Paz,9158
