cod_ine,fecha,municipio,confirmados,departamento,poblacion
50501,2020-07-24,San Pedro,1,Potosí,31718
50501,2020-08-06,San Pedro,4,Potosí,31718
50501,2020-08-09,San Pedro,2,Potosí,31718
50501,2020-08-10,San Pedro,2,Potosí,31718
50501,2020-08-20,San Pedro,1,Potosí,31718
50501,2020-08-23,San Pedro,1,Potosí,31718
50501,2020-09-05,San Pedro,1,Potosí,31718
50501,2021-01-30,San Pedro,1,Potosí,31718
50501,2021-02-04,San Pedro,2,Potosí,31718
50501,2021-02-05,San Pedro,2,Potosí,31718
50501,2021-02-06,San Pedro,3,Potosí,31718
50501,2021-02-12,San Pedro,4,Potosí,31718
50501,2021-02-19,San Pedro,5,Potosí,31718
50501,2021-02-22,San Pedro,1,Potosí,31718
50501,2021-02-27,San Pedro,3,Potosí,31718
50501,2021-03-03,San Pedro,2,Potosí,31718
50501,2021-03-05,San Pedro,2,Potosí,31718
50501,2021-03-06,San Pedro,3,Potosí,31718
50501,2021-03-07,San Pedro,2,Potosí,31718
50501,2021-03-19,San Pedro,3,Potosí,31718
50501,2021-05-22,San Pedro,1,Potosí,31718
50501,2021-05-30,San Pedro,11,Potosí,31718
50501,2021-06-02,San Pedro,1,Potosí,31718
50501,2021-06-05,San Pedro,3,Potosí,31718
50501,2021-06-06,San Pedro,2,Potosí,31718
50501,2021-06-07,San Pedro,1,Potosí,31718
50501,2021-06-11,San Pedro,2,Potosí,31718
50501,2021-06-13,San Pedro,1,Potosí,31718
50501,2021-07-09,San Pedro,1,Potosí,31718
50501,2021-07-11,San Pedro,3,Potosí,31718
50501,2021-07-12,San Pedro,1,Potosí,31718
50501,2021-07-13,San Pedro,13,Potosí,31718
50501,2021-07-16,San Pedro,3,Potosí,31718
50501,2021-07-17,San Pedro,4,Potosí,31718
50501,2021-07-19,San Pedro,1,Potosí,31718
50501,2021-08-04,San Pedro,4,Potosí,31718
50501,2021-08-06,San Pedro,2,Potosí,31718
50501,2021-08-10,San Pedro,3,Potosí,31718
50501,2021-08-28,San Pedro,1,Potosí,31718
50501,2021-09-09,San Pedro,2,Potosí,31718
50501,2021-10-13,San Pedro,1,Potosí,31718
50501,2021-10-15,San Pedro,2,Potosí,31718
50501,2021-10-17,San Pedro,4,Potosí,31718
50501,2021-10-19,San Pedro,1,Potosí,31718
50501,2021-10-21,San Pedro,1,Potosí,31718
50501,2021-11-04,San Pedro,1,Potosí,31718
50501,2021-11-06,San Pedro,1,Potosí,31718
