cod_ine,fecha,municipio,confirmados,departamento,poblacion
20104,2020-05-29,Achocalla,3,La Paz,22883
20104,2020-06-01,Achocalla,3,La Paz,22883
20104,2020-06-03,Achocalla,3,La Paz,22883
20104,2020-06-21,Achocalla,1,La Paz,22883
20104,2020-06-26,Achocalla,2,La Paz,22883
20104,2020-07-12,Achocalla,1,La Paz,22883
20104,2020-07-18,Achocalla,1,La Paz,22883
20104,2020-07-22,Achocalla,2,La Paz,22883
20104,2020-07-23,Achocalla,3,La Paz,22883
20104,2020-07-24,Achocalla,2,La Paz,22883
20104,2020-07-25,Achocalla,1,La Paz,22883
20104,2020-07-31,Achocalla,2,La Paz,22883
20104,2020-08-04,Achocalla,6,La Paz,22883
20104,2020-08-05,Achocalla,2,La Paz,22883
20104,2020-08-07,Achocalla,1,La Paz,22883
20104,2020-08-08,Achocalla,2,La Paz,22883
20104,2020-08-11,Achocalla,2,La Paz,22883
20104,2020-08-15,Achocalla,1,La Paz,22883
20104,2020-08-18,Achocalla,5,La Paz,22883
20104,2020-08-19,Achocalla,1,La Paz,22883
20104,2020-08-26,Achocalla,3,La Paz,22883
20104,2020-08-27,Achocalla,1,La Paz,22883
20104,2020-09-04,Achocalla,6,La Paz,22883
20104,2020-09-07,Achocalla,3,La Paz,22883
20104,2020-09-10,Achocalla,1,La Paz,22883
20104,2020-11-18,Achocalla,1,La Paz,22883
20104,2020-11-26,Achocalla,1,La Paz,22883
20104,2021-01-01,Achocalla,1,La Paz,22883
20104,2021-01-02,Achocalla,3,La Paz,22883
20104,2021-01-13,Achocalla,8,La Paz,22883
20104,2021-01-14,Achocalla,8,La Paz,22883
20104,2021-01-17,Achocalla,3,La Paz,22883
20104,2021-01-19,Achocalla,1,La Paz,22883
20104,2021-01-20,Achocalla,9,La Paz,22883
20104,2021-01-24,Achocalla,1,La Paz,22883
20104,2021-02-02,Achocalla,1,La Paz,22883
20104,2021-02-04,Achocalla,1,La Paz,22883
20104,2021-02-07,Achocalla,3,La Paz,22883
20104,2021-02-12,Achocalla,4,La Paz,22883
20104,2021-02-15,Achocalla,5,La Paz,22883
20104,2021-02-20,Achocalla,1,La Paz,22883
20104,2021-02-23,Achocalla,1,La Paz,22883
20104,2021-02-26,Achocalla,2,La Paz,22883
20104,2021-03-05,Achocalla,3,La Paz,22883
20104,2021-03-14,Achocalla,1,La Paz,22883
20104,2021-03-19,Achocalla,1,La Paz,22883
20104,2021-03-21,Achocalla,5,La Paz,22883
20104,2021-03-24,Achocalla,1,La Paz,22883
20104,2021-03-25,Achocalla,1,La Paz,22883
20104,2021-04-02,Achocalla,3,La Paz,22883
20104,2021-04-10,Achocalla,1,La Paz,22883
20104,2021-04-11,Achocalla,6,La Paz,22883
20104,2021-04-15,Achocalla,1,La Paz,22883
20104,2021-04-17,Achocalla,9,La Paz,22883
20104,2021-04-20,Achocalla,1,La Paz,22883
20104,2021-04-23,Achocalla,1,La Paz,22883
20104,2021-04-24,Achocalla,10,La Paz,22883
20104,2021-04-27,Achocalla,1,La Paz,22883
20104,2021-04-29,Achocalla,2,La Paz,22883
20104,2021-05-01,Achocalla,2,La Paz,22883
20104,2021-05-02,Achocalla,32,La Paz,22883
20104,2021-05-03,Achocalla,6,La Paz,22883
20104,2021-05-05,Achocalla,1,La Paz,22883
20104,2021-05-09,Achocalla,17,La Paz,22883
20104,2021-05-11,Achocalla,17,La Paz,22883
20104,2021-05-14,Achocalla,4,La Paz,22883
20104,2021-05-19,Achocalla,8,La Paz,22883
20104,2021-05-20,Achocalla,3,La Paz,22883
20104,2021-05-21,Achocalla,5,La Paz,22883
20104,2021-05-23,Achocalla,5,La Paz,22883
20104,2021-05-29,Achocalla,3,La Paz,22883
20104,2021-05-30,Achocalla,11,La Paz,22883
20104,2021-06-01,Achocalla,3,La Paz,22883
20104,2021-06-02,Achocalla,1,La Paz,22883
20104,2021-06-04,Achocalla,12,La Paz,22883
20104,2021-06-06,Achocalla,4,La Paz,22883
20104,2021-06-09,Achocalla,17,La Paz,22883
20104,2021-06-11,Achocalla,7,La Paz,22883
20104,2021-06-12,Achocalla,1,La Paz,22883
20104,2021-06-15,Achocalla,3,La Paz,22883
20104,2021-06-16,Achocalla,27,La Paz,22883
20104,2021-06-18,Achocalla,1,La Paz,22883
20104,2021-06-20,Achocalla,1,La Paz,22883
20104,2021-06-22,Achocalla,9,La Paz,22883
20104,2021-06-23,Achocalla,3,La Paz,22883
20104,2021-06-24,Achocalla,1,La Paz,22883
20104,2021-06-25,Achocalla,4,La Paz,22883
20104,2021-06-28,Achocalla,4,La Paz,22883
20104,2021-06-29,Achocalla,9,La Paz,22883
20104,2021-07-03,Achocalla,8,La Paz,22883
20104,2021-07-05,Achocalla,6,La Paz,22883
20104,2021-07-06,Achocalla,1,La Paz,22883
20104,2021-07-08,Achocalla,18,La Paz,22883
20104,2021-07-10,Achocalla,1,La Paz,22883
20104,2021-07-13,Achocalla,4,La Paz,22883
20104,2021-07-16,Achocalla,12,La Paz,22883
20104,2021-07-18,Achocalla,2,La Paz,22883
20104,2021-07-22,Achocalla,6,La Paz,22883
20104,2021-07-24,Achocalla,2,La Paz,22883
20104,2021-07-25,Achocalla,2,La Paz,22883
20104,2021-07-26,Achocalla,1,La Paz,22883
20104,2021-07-29,Achocalla,1,La Paz,22883
20104,2021-07-30,Achocalla,1,La Paz,22883
20104,2021-07-31,Achocalla,8,La Paz,22883
20104,2021-08-01,Achocalla,1,La Paz,22883
20104,2021-08-03,Achocalla,2,La Paz,22883
20104,2021-08-05,Achocalla,4,La Paz,22883
20104,2021-08-08,Achocalla,5,La Paz,22883
20104,2021-08-10,Achocalla,1,La Paz,22883
20104,2021-08-12,Achocalla,12,La Paz,22883
20104,2021-08-14,Achocalla,4,La Paz,22883
20104,2021-08-19,Achocalla,3,La Paz,22883
20104,2021-08-21,Achocalla,4,La Paz,22883
20104,2021-08-23,Achocalla,1,La Paz,22883
20104,2021-08-26,Achocalla,2,La Paz,22883
20104,2021-08-28,Achocalla,1,La Paz,22883
20104,2021-09-02,Achocalla,1,La Paz,22883
20104,2021-09-03,Achocalla,2,La Paz,22883
20104,2021-09-08,Achocalla,1,La Paz,22883
20104,2021-09-09,Achocalla,2,La Paz,22883
20104,2021-09-10,Achocalla,1,La Paz,22883
20104,2021-09-11,Achocalla,4,La Paz,22883
20104,2021-09-15,Achocalla,4,La Paz,22883
20104,2021-10-06,Achocalla,1,La Paz,22883
20104,2021-10-07,Achocalla,1,La Paz,22883
20104,2021-10-09,Achocalla,3,La Paz,22883
20104,2021-10-12,Achocalla,1,La Paz,22883
20104,2021-10-16,Achocalla,1,La Paz,22883
20104,2021-10-21,Achocalla,2,La Paz,22883
20104,2021-10-22,Achocalla,4,La Paz,22883
20104,2021-10-23,Achocalla,1,La Paz,22883
20104,2021-10-28,Achocalla,1,La Paz,22883
20104,2021-10-29,Achocalla,3,La Paz,22883
20104,2021-10-30,Achocalla,2,La Paz,22883
20104,2021-11-09,Achocalla,1,La Paz,22883
20104,2021-11-11,Achocalla,2,La Paz,22883
20104,2021-11-12,Achocalla,4,La Paz,22883
20104,2021-11-13,Achocalla,1,La Paz,22883
20104,2021-11-14,Achocalla,1,La Paz,22883
20104,2021-11-16,Achocalla,1,La Paz,22883
20104,2021-11-18,Achocalla,1,La Paz,22883
20104,2021-11-19,Achocalla,2,La Paz,22883
20104,2021-11-20,Achocalla,2,La Paz,22883
20104,2021-11-21,Achocalla,1,La Paz,22883
20104,2021-11-24,Achocalla,10,La Paz,22883
20104,2021-11-25,Achocalla,2,La Paz,22883
20104,2021-11-26,Achocalla,7,La Paz,22883
20104,2021-11-27,Achocalla,1,La Paz,22883
20104,2021-12-01,Achocalla,4,La Paz,22883
20104,2021-12-05,Achocalla,2,La Paz,22883
20104,2021-12-07,Achocalla,1,La Paz,22883
20104,2021-12-08,Achocalla,4,La Paz,22883
20104,2021-12-17,Achocalla,1,La Paz,22883
20104,2021-12-18,Achocalla,3,La Paz,22883
20104,2021-12-26,Achocalla,3,La Paz,22883
