cod_ine,fecha,municipio,confirmados,departamento,poblacion
51402,2020-07-24,Tahua,1,Potosí,1441
51402,2020-08-05,Tahua,2,Potosí,1441
51402,2020-08-10,Tahua,3,Potosí,1441
51402,2020-08-17,Tahua,1,Potosí,1441
51402,2020-08-21,Tahua,2,Potosí,1441
51402,2020-08-25,Tahua,2,Potosí,1441
51402,2020-08-30,Tahua,1,Potosí,1441
51402,2020-09-02,Tahua,1,Potosí,1441
51402,2020-09-03,Tahua,2,Potosí,1441
51402,2020-09-04,Tahua,2,Potosí,1441
51402,2020-09-05,Tahua,1,Potosí,1441
51402,2020-09-09,Tahua,1,Potosí,1441
51402,2020-09-10,Tahua,1,Potosí,1441
51402,2020-09-24,Tahua,4,Potosí,1441
51402,2020-10-12,Tahua,10,Potosí,1441
51402,2020-10-14,Tahua,5,Potosí,1441
51402,2020-10-24,Tahua,3,Potosí,1441
51402,2020-12-02,Tahua,8,Potosí,1441
51402,2021-01-05,Tahua,4,Potosí,1441
51402,2021-01-06,Tahua,5,Potosí,1441
51402,2021-01-13,Tahua,1,Potosí,1441
51402,2021-01-14,Tahua,1,Potosí,1441
51402,2021-01-15,Tahua,1,Potosí,1441
51402,2021-01-16,Tahua,3,Potosí,1441
51402,2021-01-19,Tahua,1,Potosí,1441
51402,2021-02-16,Tahua,1,Potosí,1441
51402,2021-05-13,Tahua,1,Potosí,1441
51402,2021-06-09,Tahua,3,Potosí,1441
51402,2021-07-30,Tahua,3,Potosí,1441
51402,2021-09-07,Tahua,10,Potosí,1441
