cod_ine,fecha,municipio,confirmados,departamento,poblacion
30602,2020-08-28,Tacopaya,3,Cochabamba,10582
30602,2020-09-14,Tacopaya,1,Cochabamba,10582
30602,2021-03-11,Tacopaya,2,Cochabamba,10582
30602,2021-04-20,Tacopaya,4,Cochabamba,10582
30602,2021-05-06,Tacopaya,1,Cochabamba,10582
30602,2021-05-19,Tacopaya,1,Cochabamba,10582
30602,2021-05-25,Tacopaya,1,Cochabamba,10582
30602,2021-05-26,Tacopaya,1,Cochabamba,10582
30602,2021-05-27,Tacopaya,3,Cochabamba,10582
30602,2021-06-01,Tacopaya,2,Cochabamba,10582
30602,2021-06-04,Tacopaya,1,Cochabamba,10582
30602,2021-06-05,Tacopaya,1,Cochabamba,10582
30602,2021-06-06,Tacopaya,1,Cochabamba,10582
30602,2021-06-08,Tacopaya,2,Cochabamba,10582
30602,2021-06-12,Tacopaya,1,Cochabamba,10582
30602,2021-06-14,Tacopaya,4,Cochabamba,10582
30602,2021-06-15,Tacopaya,1,Cochabamba,10582
30602,2021-06-16,Tacopaya,1,Cochabamba,10582
30602,2021-06-17,Tacopaya,3,Cochabamba,10582
30602,2021-06-18,Tacopaya,2,Cochabamba,10582
30602,2021-06-26,Tacopaya,1,Cochabamba,10582
30602,2021-07-01,Tacopaya,3,Cochabamba,10582
30602,2021-07-05,Tacopaya,1,Cochabamba,10582
30602,2021-07-07,Tacopaya,1,Cochabamba,10582
30602,2021-07-09,Tacopaya,1,Cochabamba,10582
30602,2021-07-16,Tacopaya,7,Cochabamba,10582
30602,2021-07-17,Tacopaya,5,Cochabamba,10582
30602,2021-07-20,Tacopaya,2,Cochabamba,10582
30602,2021-07-21,Tacopaya,1,Cochabamba,10582
30602,2021-07-27,Tacopaya,2,Cochabamba,10582
30602,2021-07-28,Tacopaya,4,Cochabamba,10582
30602,2021-07-30,Tacopaya,1,Cochabamba,10582
30602,2021-08-02,Tacopaya,2,Cochabamba,10582
30602,2021-08-05,Tacopaya,3,Cochabamba,10582
30602,2021-08-13,Tacopaya,3,Cochabamba,10582
30602,2021-08-16,Tacopaya,2,Cochabamba,10582
30602,2021-08-19,Tacopaya,1,Cochabamba,10582
30602,2021-08-26,Tacopaya,2,Cochabamba,10582
30602,2021-09-16,Tacopaya,1,Cochabamba,10582
30602,2021-10-04,Tacopaya,1,Cochabamba,10582
30602,2021-11-23,Tacopaya,2,Cochabamba,10582
30602,2021-12-03,Tacopaya,1,Cochabamba,10582
30602,2021-12-15,Tacopaya,4,Cochabamba,10582
