cod_ine,fecha,municipio,confirmados,departamento,poblacion
11002,2021-01-13,Huacaya,6,Chuquisaca,2650
11002,2021-01-19,Huacaya,6,Chuquisaca,2650
11002,2021-01-26,Huacaya,27,Chuquisaca,2650
11002,2021-01-27,Huacaya,4,Chuquisaca,2650
11002,2021-02-02,Huacaya,10,Chuquisaca,2650
11002,2021-02-03,Huacaya,2,Chuquisaca,2650
11002,2021-02-07,Huacaya,4,Chuquisaca,2650
11002,2021-02-08,Huacaya,2,Chuquisaca,2650
11002,2021-02-15,Huacaya,3,Chuquisaca,2650
11002,2021-02-16,Huacaya,1,Chuquisaca,2650
11002,2021-03-11,Huacaya,1,Chuquisaca,2650
11002,2021-03-13,Huacaya,1,Chuquisaca,2650
11002,2021-03-16,Huacaya,1,Chuquisaca,2650
11002,2021-03-17,Huacaya,2,Chuquisaca,2650
11002,2021-03-22,Huacaya,1,Chuquisaca,2650
11002,2021-03-25,Huacaya,1,Chuquisaca,2650
11002,2021-03-26,Huacaya,1,Chuquisaca,2650
11002,2021-04-03,Huacaya,1,Chuquisaca,2650
11002,2021-04-04,Huacaya,1,Chuquisaca,2650
11002,2021-04-09,Huacaya,1,Chuquisaca,2650
11002,2021-04-11,Huacaya,1,Chuquisaca,2650
11002,2021-04-14,Huacaya,1,Chuquisaca,2650
11002,2021-04-18,Huacaya,1,Chuquisaca,2650
11002,2021-04-21,Huacaya,2,Chuquisaca,2650
11002,2021-04-22,Huacaya,1,Chuquisaca,2650
11002,2021-04-27,Huacaya,2,Chuquisaca,2650
11002,2021-04-29,Huacaya,2,Chuquisaca,2650
11002,2021-06-01,Huacaya,1,Chuquisaca,2650
11002,2021-07-26,Huacaya,1,Chuquisaca,2650
11002,2021-07-27,Huacaya,7,Chuquisaca,2650
11002,2021-07-30,Huacaya,2,Chuquisaca,2650
11002,2021-08-10,Huacaya,1,Chuquisaca,2650
11002,2021-08-13,Huacaya,2,Chuquisaca,2650
11002,2021-08-19,Huacaya,1,Chuquisaca,2650
11002,2021-08-21,Huacaya,1,Chuquisaca,2650
11002,2021-08-28,Huacaya,3,Chuquisaca,2650
11002,2021-11-12,Huacaya,1,Chuquisaca,2650
11002,2021-11-16,Huacaya,1,Chuquisaca,2650
11002,2021-11-18,Huacaya,5,Chuquisaca,2650
11002,2021-11-19,Huacaya,1,Chuquisaca,2650
11002,2021-11-20,Huacaya,8,Chuquisaca,2650
11002,2021-11-21,Huacaya,14,Chuquisaca,2650
11002,2021-11-22,Huacaya,27,Chuquisaca,2650
11002,2021-11-23,Huacaya,2,Chuquisaca,2650
11002,2021-11-24,Huacaya,3,Chuquisaca,2650
11002,2021-11-25,Huacaya,9,Chuquisaca,2650
11002,2021-11-26,Huacaya,25,Chuquisaca,2650
11002,2021-11-28,Huacaya,2,Chuquisaca,2650
11002,2021-12-14,Huacaya,2,Chuquisaca,2650
11002,2021-12-17,Huacaya,1,Chuquisaca,2650
